type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,open,close,high,low
Quote Data,0,25,46606.35,0,14:37:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46610.80,0,14:37:58,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46608.20,0,14:37:59,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46602.15,0,14:38:00,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46604.10,0,14:38:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46604.10,0,14:38:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46609.25,0,14:38:02,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46602.70,0,14:38:03,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46604.45,0,14:38:04,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46603.95,0,14:38:05,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46608.20,0,14:38:06,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46605.05,0,14:38:07,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46607.10,0,14:38:08,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46606.50,0,14:38:09,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46607.80,0,14:38:10,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46609.25,0,14:38:11,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46613.50,0,14:38:12,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46615.20,0,14:38:13,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.65,0,14:38:14,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46616.25,0,14:38:15,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46615.95,0,14:38:16,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46614.00,0,14:38:17,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46614.40,0,14:38:18,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46615.20,0,14:38:19,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46612.50,0,14:38:20,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46616.65,0,14:38:21,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.85,0,14:38:22,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.50,0,14:38:23,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.50,0,14:38:24,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.35,0,14:38:25,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.20,0,14:38:26,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.20,0,14:38:26,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.25,0,14:38:27,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.70,0,14:38:28,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.90,0,14:38:29,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.75,0,14:38:30,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46615.30,0,14:38:31,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.65,0,14:38:32,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46617.50,0,14:38:33,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.10,0,14:38:34,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46616.75,0,14:38:35,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.90,0,14:38:36,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.45,0,14:38:37,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.75,0,14:38:38,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.05,0,14:38:39,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.30,0,14:38:40,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46614.00,0,14:38:41,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46618.80,0,14:38:42,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46614.55,0,14:38:43,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46613.25,0,14:38:44,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46613.25,0,14:38:44,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46616.65,0,14:38:45,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46611.45,0,14:38:46,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.60,0,14:38:47,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46618.75,0,14:38:48,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46617.00,0,14:38:49,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.65,0,14:38:50,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46617.75,0,14:38:51,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46617.65,0,14:38:52,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46615.55,0,14:38:53,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.65,0,14:38:54,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.30,0,14:38:55,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.95,0,14:38:56,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.30,0,14:38:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.55,0,14:38:58,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.20,0,14:38:59,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46628.70,0,14:39:00,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.85,0,14:39:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.35,0,14:39:02,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.15,0,14:39:03,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.40,0,14:39:04,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.55,0,14:39:05,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.30,0,14:39:06,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.75,0,14:39:07,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.85,0,14:39:08,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.45,0,14:39:09,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.70,0,14:39:10,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.70,0,14:39:11,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.15,0,14:39:12,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.75,0,14:39:13,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.15,0,14:39:14,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.65,0,14:39:15,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.90,0,14:39:16,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.35,0,14:39:17,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.55,0,14:39:18,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.40,0,14:39:19,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.40,0,14:39:19,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.90,0,14:39:20,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.40,0,14:39:21,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.25,0,14:39:22,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.95,0,14:39:23,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46636.60,0,14:39:24,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46638.05,0,14:39:25,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46637.90,0,14:39:26,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46638.55,0,14:39:27,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46636.65,0,14:39:28,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46634.20,0,14:39:29,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.90,0,14:39:30,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.10,0,14:39:31,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.60,0,14:39:32,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.70,0,14:39:33,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.70,0,14:39:33,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.35,0,14:39:34,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.60,0,14:39:35,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.70,0,14:39:36,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.70,0,14:39:36,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.70,0,14:39:37,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.65,0,14:39:38,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.60,0,14:39:39,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.35,0,14:39:40,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46635.35,0,14:39:41,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46635.55,0,14:39:42,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.80,0,14:39:43,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.10,0,14:39:44,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46628.90,0,14:39:45,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.55,0,14:39:46,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.95,0,14:39:47,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.95,0,14:39:47,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.30,0,14:39:48,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.25,0,14:39:49,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.20,0,14:39:50,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.20,0,14:39:50,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.70,0,14:39:51,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.85,0,14:39:52,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.50,0,14:39:53,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.30,0,14:39:54,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.20,0,14:39:55,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.10,0,14:39:56,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.70,0,14:39:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.30,0,14:39:58,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.75,0,14:39:59,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.95,0,14:40:00,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.95,0,14:40:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46630.55,0,14:40:02,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.65,0,14:40:03,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.75,0,14:40:04,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.05,0,14:40:05,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.05,0,14:40:06,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.20,0,14:40:07,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.05,0,14:40:08,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.45,0,14:40:09,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.85,0,14:40:10,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.85,0,14:40:10,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.50,0,14:40:11,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.70,0,14:40:12,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.50,0,14:40:13,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.40,0,14:40:14,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.05,0,14:40:15,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.40,0,14:40:16,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.30,0,14:40:17,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46628.15,0,14:40:18,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46624.70,0,14:40:19,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.60,0,14:40:20,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.40,0,14:40:21,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.05,0,14:40:22,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.05,0,14:40:22,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.55,0,14:40:23,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.50,0,14:40:24,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46625.75,0,14:40:25,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.65,0,14:40:26,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.80,0,14:40:27,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.85,0,14:40:28,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.30,0,14:40:29,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.70,0,14:40:30,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46617.60,0,14:40:31,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46618.90,0,14:40:32,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.00,0,14:40:33,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.50,0,14:40:34,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.50,0,14:40:35,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.90,0,14:40:36,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46616.85,0,14:40:37,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.00,0,14:40:38,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.60,0,14:40:39,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.90,0,14:40:40,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.80,0,14:40:41,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.85,0,14:40:42,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.50,0,14:40:43,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.00,0,14:40:44,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.00,0,14:40:45,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46619.45,0,14:40:46,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.30,0,14:40:47,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.05,0,14:40:48,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46621.60,0,14:40:49,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.40,0,14:40:50,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46620.55,0,14:40:51,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.90,0,14:40:52,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46622.70,0,14:40:53,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46623.45,0,14:40:54,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46626.75,0,14:40:55,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46627.30,0,14:40:56,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46629.35,0,14:40:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.20,0,14:40:58,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46632.15,0,14:40:59,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46635.20,0,14:41:00,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.20,0,14:41:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46635.50,0,14:41:02,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46631.95,0,14:41:03,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46634.80,0,14:41:04,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46634.20,0,14:41:05,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46634.25,0,14:41:06,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46634.20,0,14:41:07,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46633.50,0,14:41:08,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46636.40,0,14:41:09,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46636.25,0,14:41:10,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46636.25,0,14:41:10,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46635.55,0,14:41:11,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46637.45,0,14:41:12,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46639.35,0,14:41:13,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46639.35,0,14:41:13,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46641.75,0,14:41:14,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.20,0,14:41:15,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46644.05,0,14:41:16,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.40,0,14:41:17,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46647.80,0,14:41:18,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.10,0,14:41:19,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46650.20,0,14:41:20,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.55,0,14:41:21,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.20,0,14:41:22,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46647.95,0,14:41:23,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.05,0,14:41:24,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46647.50,0,14:41:25,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46641.60,0,14:41:26,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.00,0,14:41:27,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46642.55,0,14:41:28,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46644.55,0,14:41:29,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46645.40,0,14:41:30,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46641.70,0,14:41:31,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46644.50,0,14:41:32,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.50,0,14:41:33,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46642.80,0,14:41:34,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46640.60,0,14:41:35,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46642.60,0,14:41:36,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46641.35,0,14:41:37,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46636.90,0,14:41:38,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46645.50,0,14:41:39,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46644.45,0,14:41:40,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46642.70,0,14:41:41,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.40,0,14:41:42,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.60,0,14:41:43,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46642.00,0,14:41:44,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.40,0,14:41:45,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.10,0,14:41:46,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46648.20,0,14:41:47,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46650.40,0,14:41:48,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46652.20,0,14:41:49,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46651.75,0,14:41:50,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46652.90,0,14:41:51,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46654.60,0,14:41:52,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46657.30,0,14:41:53,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46652.50,0,14:41:54,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46650.00,0,14:41:55,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46649.00,0,14:41:56,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46651.10,0,14:41:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46651.10,0,14:41:57,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46653.75,0,14:41:58,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46653.25,0,14:41:59,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46657.30,0,14:42:00,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46647.65,0,14:42:01,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46644.60,0,14:42:02,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46643.95,0,14:42:03,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.55,0,14:42:04,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46647.20,0,14:42:05,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
Quote Data,0,25,46646.15,0,14:42:06,0.00,0,0,0,46554.90,46384.85,46717.40,46317.70
